^GSPC,^DJI,AAPL,T,GE,KO,MCD,JNJ,SBUX,V,NKE,COST
2888.2099609375,26157.16015625,48.615997314453125,17.958866119384766,72.15595245361328,41.51737594604492,173.46560668945312,122.8207778930664,70.11742401123047,154.73040771484375,81.90911102294922,232.3128662109375
2888.320068359375,26143.05078125,48.211307525634766,18.139131546020508,71.84087371826172,41.57968521118164,173.15391540527344,122.4856185913086,70.47970581054688,154.04730224609375,82.02491760253906,228.17945861816406
2907.409912109375,26412.30078125,48.191932678222656,18.139131546020508,70.89557647705078,41.606388092041016,175.64743041992188,123.18314361572266,71.20429229736328,155.7843475341797,83.22149658203125,228.85101318359375
2905.580078125,26384.76953125,48.2791633605957,18.03773307800293,70.73802947998047,41.83784103393555,175.87664794921875,123.67232513427734,70.74909973144531,156.56500244140625,83.7908706665039,232.99386596679688
2907.06005859375,26452.66015625,48.28400802612305,18.167295455932617,71.9984130859375,41.79332733154297,175.7390899658203,125.03116607666016,70.3218002319336,156.36007690429688,84.7269058227539,232.0574493408203
2900.449951171875,26449.5390625,49.224246978759766,17.9982967376709,71.84087371826172,42.08708572387695,175.6566162109375,125.48410034179688,69.78302001953125,156.56500244140625,85.62435150146484,232.26553344726562
2905.030029296875,26559.5390625,49.401145935058594,18.043367385864258,73.65264892578125,42.265113830566406,178.68182373046875,124.57823181152344,70.65620422363281,156.29176330566406,86.07791137695312,232.50205993652344
2907.969970703125,26511.05078125,49.563507080078125,18.071529388427734,73.41632843017578,42.19390869140625,177.7742462158203,124.85906219482422,70.04309844970703,156.52597045898438,84.30229949951172,230.24142456054688
2933.679931640625,26656.390625,50.278377532958984,18.082799911499023,73.4950942993164,42.914939880371094,179.00270080566406,126.7342300415039,70.59120178222656,157.75555419921875,84.36984252929688,232.2845001220703
2927.25,26597.05078125,50.200836181640625,17.34484100341797,73.41632843017578,42.710201263427734,181.1753692626953,126.10014343261719,70.9627685546875,157.58966064453125,85.2962417602539,234.53564453125
2926.169921875,26462.080078125,49.74525833129883,17.091344833374023,71.84087371826172,42.5855827331543,181.45037841796875,126.50776672363281,71.63162994384766,157.13101196289062,84.49529266357422,232.30340576171875
2939.8798828125,26543.330078125,49.50777053833008,17.282875061035156,75.38565063476562,42.959442138671875,180.98287963867188,127.17813873291016,71.94745635986328,158.994873046875,85.21904754638672,230.61978149414062
2943.030029296875,26554.390625,49.58289337158203,17.395538330078125,76.64599609375,43.10186767578125,180.70782470703125,126.67987060546875,71.4458236694336,160.18539428710938,85.17080688476562,231.0548553466797
2945.830078125,26592.91015625,48.628116607666016,17.440608978271484,80.11201477050781,43.67158126831055,181.120361328125,127.91187286376953,72.1611099243164,160.45867919921875,84.75585174560547,232.23721313476562
2923.72998046875,26430.140625,51.01506042480469,17.34484100341797,79.56061553955078,43.25320053100586,178.00343322753906,128.59130859375,72.01248931884766,158.85824584960938,82.89341735839844,228.51052856445312
2917.52001953125,26307.7890625,50.683067321777344,17.24907684326172,80.74221801757812,43.075172424316406,178.40682983398438,127.98435974121094,71.96604919433594,157.2285614013672,82.28546142578125,229.55093383789062
2945.639892578125,26504.94921875,51.3131217956543,17.29414176940918,82.7115249633789,43.368927001953125,181.07456970214844,128.64564514160156,72.50483703613281,158.12637329101562,82.70040130615234,231.37643432617188
2932.469970703125,26438.48046875,50.52071762084961,17.232175827026367,82.16011810302734,43.146385192871094,182.33961486816406,128.7181396484375,72.5141372680664,158.36058044433594,80.64495849609375,231.00755310058594
2884.050048828125,25965.08984375,49.158817291259766,17.198373794555664,79.63937377929688,42.72800064086914,181.55123901367188,126.79765319824219,72.42123413085938,156.34059143066406,79.6510238647461,227.17681884765625
2879.419921875,25967.330078125,49.16851043701172,17.068809509277344,80.03324127197266,42.594482421875,181.5420379638672,126.63459777832031,72.84120178222656,156.87728881835938,79.87295532226562,228.27403259277344
2870.719970703125,25828.359375,48.64023971557617,17.11387825012207,79.08798217773438,42.19390869140625,181.26702880859375,125.6743392944336,72.7011947631836,155.95022583007812,80.07559967041016,230.91062927246094
2881.39990234375,25942.369140625,47.96639633178711,17.24907684326172,79.79692077636719,42.89712905883789,183.3388671875,125.96424102783203,73.1865005493164,156.8284912109375,81.01164245605469,234.27749633789062
2811.8701171875,25324.990234375,45.17861557006836,17.164575576782227,77.74882507324219,42.77250671386719,182.45880126953125,124.28832244873047,71.5626220703125,153.53013610839844,79.641357421875,229.44056701660156
2834.409912109375,25532.05078125,45.89381790161133,17.513835906982422,81.2936019897461,43.34221649169922,181.5237274169922,123.94409942626953,71.91726684570312,156.34059143066406,80.741455078125,230.2088165283203
2850.9599609375,25648.01953125,46.44358825683594,17.603967666625977,80.82099151611328,43.77840042114258,182.4954833984375,124.0256576538086,72.57056427001953,158.85824584960938,81.06956481933594,232.04872131347656
2876.320068359375,25862.6796875,46.2392463684082,17.81240463256836,79.79692077636719,44.134464263916016,183.3388671875,125.2032699584961,73.63446807861328,161.13548278808594,81.3301010131836,234.67581176757812
2859.530029296875,25764.0,45.976524353027344,17.913801193237305,78.77287292480469,43.796207427978516,182.63299560546875,125.56563568115234,73.64380645751953,160.3731231689453,81.60997009277344,235.53890991210938
2840.22998046875,25679.900390625,44.538841247558594,18.13349723815918,77.82759857177734,43.48464584350586,182.4221649169922,125.3935317993164,71.54396057128906,159.76718139648438,79.95015716552734,236.0605010986328
2864.360107421875,25877.330078125,45.39268493652344,18.257431030273438,78.4577865600586,43.2620964050293,183.20140075683594,125.12176513671875,72.35590362548828,160.1483612060547,80.71251678466797,237.03736877441406
2856.27001953125,25776.609375,44.46343231201172,18.1841983795166,77.98514556884766,44.19677734375,183.31141662597656,125.70152282714844,72.09458923339844,160.51974487304688,80.28789520263672,236.63906860351562
2822.239990234375,25490.470703125,43.70444869995117,18.10533332824707,75.30686950683594,44.37480926513672,182.40379333496094,126.63459777832031,71.31065368652344,157.8516082763672,79.74749755859375,235.70960998535156
2826.06005859375,25585.689453125,43.53660583496094,18.178564071655273,74.44036865234375,44.16116714477539,181.30374145507812,126.64370727539062,71.06800079345703,158.9559783935547,79.28431701660156,234.54306030273438
2802.389892578125,25347.76953125,43.35658264160156,17.987035751342773,73.73141479492188,43.70718765258789,180.29531860351562,125.02017211914062,70.64803314208984,160.0017852783203,78.35790252685547,233.60411071777344
2783.02001953125,25126.41015625,43.149810791015625,17.975767135620117,73.8101806640625,43.2710075378418,179.699462890625,119.78479766845703,70.25606536865234,159.04393005371094,76.10945892333984,228.27403259277344
2788.860107421875,25169.880859375,43.37361145019531,17.94760513305664,74.59791564941406,43.84070587158203,182.65133666992188,120.49623107910156,71.08665466308594,159.07327270507812,76.48580169677734,229.08016967773438
2752.06005859375,24815.0390625,42.587886810302734,17.22654151916504,74.36161041259766,43.73389434814453,182.8265380859375,119.62062072753906,70.98399353027344,157.6756591796875,74.64720916748047,227.22128295898438
2744.449951171875,24819.779296875,42.15730667114258,17.513835906982422,75.07054901123047,44.490535736083984,183.2967987060547,119.88512420654297,71.1333236694336,155.0074920654297,75.44070434570312,228.6344451904297
2803.27001953125,25332.1796875,43.699588775634766,17.733535766601562,78.77287292480469,44.50834274291992,184.0806121826172,121.97380828857422,73.27984619140625,158.6529998779297,78.9824447631836,232.94024658203125
2826.14990234375,25539.5703125,44.40504455566406,17.84619903564453,77.90638732910156,45.202667236328125,184.5416259765625,122.5666732788086,74.62373352050781,161.6437225341797,80.0468978881836,235.16900634765625
2843.489990234375,25720.66015625,45.056983947753906,18.082799911499023,78.14269256591797,45.75457763671875,187.23419189453125,124.66446685791016,75.9676284790039,163.1390380859375,79.78561401367188,238.2513427734375
2873.340087890625,25983.939453125,46.25626754760742,18.3024959564209,78.61531829833984,45.834678649902344,189.47496032714844,126.3700942993164,76.9755630493164,166.19813537597656,80.714599609375,242.80377197265625
2886.72998046875,26062.6796875,46.84739303588867,17.987035751342773,79.16674041748047,45.73677062988281,185.6205291748047,126.79876708984375,76.46227264404297,166.95069885253906,79.91142272949219,243.6004180908203
2885.719970703125,26048.509765625,47.38987350463867,18.088430404663086,79.71814727783203,45.6922607421875,187.42784118652344,127.49197387695312,76.87290954589844,166.45228576660156,80.56944274902344,243.84701538085938
2879.840087890625,26004.830078125,47.23904800415039,18.12786293029785,80.978515625,45.96821212768555,188.96775817871094,129.2249298095703,77.39552307128906,167.70323181152344,79.95980072021484,243.96084594726562
2891.639892578125,26106.76953125,47.22932434082031,18.189830780029297,81.21483612060547,45.86953353881836,188.56204223632812,128.34019470214844,77.78750610351562,165.51402282714844,80.90814971923828,246.31288146972656
2886.97998046875,26089.609375,46.886322021484375,18.223630905151367,80.58465576171875,46.031005859375,189.2997283935547,127.77471160888672,78.61809539794922,165.8169708251953,80.74362182617188,246.73016357421875
2889.669921875,26112.529296875,47.16606903076172,18.195465087890625,79.16674041748047,45.63627624511719,187.93502807617188,127.18184661865234,77.47952270507812,165.71923828125,79.45661163330078,247.94412231445312
2917.75,26465.5390625,48.27534484863281,18.274330139160156,82.08134460449219,45.429935455322266,188.58050537109375,127.90239715576172,77.38619232177734,165.44558715820312,81.57584381103516,249.18653869628906
2926.4599609375,26504.0,48.134246826171875,18.257431030273438,81.4511489868164,45.860557556152344,188.61737060546875,128.10305786132812,78.216796875,166.82363891601562,80.85009002685547,250.05914306640625
2954.179931640625,26753.169921875,48.52104187011719,18.330665588378906,83.7355728149414,46.345001220703125,189.1429901123047,129.70834350585938,79.03807830810547,169.80458068847656,82.4854507446289,253.5587921142578
2950.4599609375,26719.130859375,48.355613708496094,18.279964447021484,82.5539779663086,46.246315002441406,188.3499755859375,129.598876953125,78.22613525390625,169.5113525390625,82.9789810180664,252.40170288085938
2945.35009765625,26727.5390625,48.306968688964844,18.35319709777832,80.978515625,46.5782585144043,188.0364532470703,130.4835968017578,78.0674819946289,169.91209411621094,81.76935577392578,253.00865173339844
2917.3798828125,26548.220703125,47.57475280761719,18.33629608154297,80.50587463378906,46.43470001220703,189.68704223632812,131.55990600585938,78.62744140625,167.4002685546875,79.95012664794922,252.61984252929688
2913.780029296875,26536.8203125,48.6037483215332,18.325029373168945,80.89974975585938,45.860557556152344,188.61737060546875,129.37998962402344,77.81548309326172,167.1852569580078,79.88238525390625,250.7704315185547
2924.919921875,26526.580078125,48.58914566040039,18.578527450561523,81.92378234863281,45.824676513671875,190.20338439941406,128.3219757080078,77.98348236083984,167.35140991210938,80.9565200805664,251.88006591796875
2941.760009765625,26599.9609375,48.14641189575195,18.877090454101562,82.7911376953125,45.68113708496094,191.48513793945312,127.0359115600586,78.23546600341797,169.6188507080078,81.23714447021484,250.62823486328125
2964.330078125,26717.4296875,49.02946090698242,18.83202362060547,83.81616973876953,46.291175842285156,190.2310791015625,127.10889434814453,78.90740203857422,170.0000457763672,82.64997863769531,249.95480346679688
2973.010009765625,26786.6796875,49.316505432128906,19.062990188598633,83.73731994628906,46.63207244873047,193.25558471679688,127.71996307373047,79.80335998535156,171.30966186523438,82.21450805664062,251.7757568359375
2995.820068359375,26966.0,49.725189208984375,19.1418514251709,83.65846252441406,46.73972702026367,196.23399353027344,129.64447021484375,81.93119049072266,172.86366271972656,83.41444396972656,255.2564239501953
2990.409912109375,26922.119140625,49.68140411376953,19.322120666503906,82.7911376953125,46.74870681762695,194.78628540039062,128.21250915527344,81.93119049072266,172.65843200683594,84.014404296875,254.41232299804688
2975.949951171875,26806.140625,48.657264709472656,19.293954849243164,80.4256591796875,46.6500129699707,195.6345977783203,128.57730102539062,81.60454559326172,172.19908142089844,85.6207504272461,255.50308227539062
2979.6298828125,26783.490234375,48.95404052734375,19.273977279663086,80.81991577148438,46.28219985961914,195.570068359375,128.9786834716797,81.4085693359375,173.70419311523438,85.19497680664062,256.0436096191406
2993.070068359375,26860.19921875,49.438133239746094,19.400400161743164,80.4256591796875,46.48853302001953,196.40921020507812,128.79623413085938,82.48180389404297,175.24839782714844,84.61437225341797,257.4188537597656
2999.909912109375,27088.080078125,49.0781135559082,19.228004455566406,79.71602630615234,46.6859016418457,196.12335205078125,127.79295349121094,83.12576293945312,176.64601135253906,85.4369125366211,262.27471923828125
3013.77001953125,27332.029296875,49.455169677734375,19.337188720703125,81.76609802246094,46.757667541503906,196.3999786376953,122.49371337890625,83.77902221679688,176.2453155517578,86.2400894165039,265.025146484375
3014.300048828125,27359.16015625,49.9197998046875,19.371667861938477,80.97761535644531,46.76664733886719,197.52499389648438,122.86766815185547,84.14301300048828,176.4798583984375,86.58843994140625,266.1062927246094
3004.0400390625,27335.630859375,49.74708557128906,19.29696273803711,81.8449478149414,46.775611877441406,197.0731201171875,120.85193634033203,84.06835174560547,175.24839782714844,85.73688507080078,266.1726989746094
2984.419921875,27219.849609375,49.46733474731445,19.113073348999023,78.69097900390625,46.81149673461914,197.0639190673828,120.26820373535156,84.22700500488281,175.0919952392578,84.67243194580078,267.0357360839844
2995.110107421875,27222.970703125,50.029258728027344,19.015382766723633,79.32179260253906,46.67692947387695,199.092529296875,120.4597396850586,85.39359283447266,176.44073486328125,84.61437225341797,268.3161926269531
2976.610107421875,27154.19921875,49.28244400024414,18.842988967895508,79.16410064697266,46.10277557373047,197.21142578125,118.85446166992188,84.27367401123047,175.17999267578125,83.75314331054688,266.98834228515625
2985.030029296875,27171.900390625,50.40875244140625,18.463706970214844,80.50448608398438,45.95027160644531,198.25341796875,117.33126831054688,84.85230255126953,176.4798583984375,83.19187927246094,265.71746826171875
3005.469970703125,27349.189453125,50.802833557128906,18.440725326538086,83.97386169433594,48.740299224853516,197.61715698242188,117.51367950439453,84.09634399414062,176.8023681640625,83.89827728271484,265.6510925292969
3019.56005859375,27269.970703125,50.76148223876953,19.101581573486328,84.21040344238281,48.24688720703125,196.206298828125,118.37103271484375,84.60032653808594,179.1773223876953,83.89827728271484,266.34344482421875
3003.669921875,27140.98046875,50.3600959777832,19.429134368896484,82.23918914794922,47.60992431640625,197.73704528808594,119.59325408935547,84.9083023071289,177.4767608642578,84.45953369140625,265.3665466308594
3025.860107421875,27192.44921875,50.535247802734375,19.624513626098633,82.8699722290039,48.596763610839844,198.78822326660156,119.237548828125,92.4957275390625,179.52919006347656,84.71112823486328,266.8555603027344
3020.969970703125,27221.349609375,51.00717544555664,19.733701705932617,81.8449478149414,48.435279846191406,198.23495483398438,121.32621765136719,91.47846984863281,179.06002807617188,84.78856658935547,265.6795654296875
3013.179931640625,27198.01953125,50.78824234008789,19.64175796508789,82.9488296508789,48.19306564331055,195.8005828857422,120.46886444091797,90.19988250732422,177.41810607910156,84.38211059570312,265.0820617675781
2980.3798828125,26864.26953125,51.82453155517578,19.56705093383789,82.39688873291016,47.21520233154297,194.30679321289062,118.77238464355469,88.37069702148438,173.96804809570312,83.24992370605469,261.4117431640625
2953.56005859375,26583.419921875,50.70309066772461,19.607276916503906,79.4794692993164,46.67692947387695,194.79551696777344,118.83621215820312,89.0146484375,175.11154174804688,80.43397521972656,260.4063720703125
